State_Name,District_Name,Crop_Year,Season,Area,Rainfall,Humidity,Temperature ,prevYearsRainfall,prevYearsTemperature,prevYearsHumidity,Crop
Bihar,KATIHAR,2012,Autum     ,380,5.5,0.76,32,4.7,32,0.76,Moong(Green Gram)
Bihar,KATIHAR,2012,Winter       ,3725,0,0.7,26,0,26,0.7,Moong(Green Gram)
Bihar,KATIHAR,2013,Autum     ,381,10,0.72,33,5.5,32,0.76,Moong(Green Gram)
Bihar,KATIHAR,2013,Autum     ,3731,10,0.72,33,5.5,32,0.76,Moong(Green Gram)
Bihar,KATIHAR,2014,Autum     ,364,13,0.74,33,10,33,0.72,Moong(Green Gram)
Bihar,KATIHAR,2014,Autum     ,3512,0,0.69,28,0,25,0.68,Moong(Green Gram)
Bihar,KHAGARIA,2008,Autum     ,92,0,0.73,31,,,,Moong(Green Gram)
Bihar,KHAGARIA,2008,Autum     ,1576,0,0.73,31,,,,Moong(Green Gram)
Bihar,KHAGARIA,2009,Autum     ,93,9.3,0.79,30,0,31,0.73,Moong(Green Gram)
Bihar,KHAGARIA,2009,Autum     ,1636,9.3,0.79,30,0,31,0.73,Moong(Green Gram)
Bihar,KHAGARIA,2010,Autum     ,1637,6.5,0.69,32,9.3,30,0.79,Moong(Green Gram)
Bihar,KHAGARIA,2010,Autum     ,92,6.5,0.69,32,9.3,30,0.79,Moong(Green Gram)
Bihar,KHAGARIA,2011,Autum     ,1637,4.4,0.7,30,6.5,32,0.69,Moong(Green Gram)
Bihar,KHAGARIA,2011,Autum     ,193,4.4,0.7,30,6.5,32,0.69,Moong(Green Gram)
Bihar,KHAGARIA,2012,Autum     ,239,21,0.75,32,4.4,30,0.7,Moong(Green Gram)
Bihar,KHAGARIA,2012,Winter       ,1637,0,0.59,26,0.6,25,0.73,Moong(Green Gram)
Bihar,KHAGARIA,2013,Autum     ,1539,7.4,0.64,30,21,32,0.75,Moong(Green Gram)
Bihar,KHAGARIA,2013,Autum     ,262,7.4,0.64,30,21,32,0.75,Moong(Green Gram)
Bihar,KHAGARIA,2014,Autum     ,262,7.4,0.63,30,7.4,30,0.64,Moong(Green Gram)
Bihar,KHAGARIA,2014,Autum     ,1417,7.4,0.63,30,7.4,30,0.64,Moong(Green Gram)
Bihar,LAKHISARAI,2010,Autum     ,19,3.1,0.65,31,10,30,0.77,Moong(Green Gram)
Bihar,LAKHISARAI,2011,Autum     ,4,2.6,0.66,30,3.1,31,0.65,Moong(Green Gram)
Bihar,LAKHISARAI,2012,Autum     ,5,17,0.72,31,2.6,30,0.66,Moong(Green Gram)
Bihar,LAKHISARAI,2013,Autum     ,19,6.5,0.6,30,17,31,0.72,Moong(Green Gram)
Bihar,LAKHISARAI,2014,Autum     ,21,6.7,0.59,31,6.5,30,0.6,Moong(Green Gram)
Bihar,MADHUBANI,2008,Autum     ,304,2.5,0.65,33,,,,Moong(Green Gram)
Bihar,MADHUBANI,2008,Winter       ,6336,0.2,14.85,26,,,,Moong(Green Gram)
Bihar,MADHUBANI,2009,Autum     ,279,3.8,0.78,30,2.5,33,0.65,Moong(Green Gram)
Bihar,MADHUBANI,2009,Autum     ,8071,3.8,0.78,30,2.5,33,0.65,Moong(Green Gram)
Bihar,MADHUBANI,2010,Autum     ,134,3.1,0.72,31,3.8,30,0.78,Moong(Green Gram)
Bihar,MADHUBANI,2010,Autum     ,6387,3.1,0.72,31,3.8,30,0.78,Moong(Green Gram)
Bihar,MADHUBANI,2011,Autum     ,6931,1.1,0.69,32,3.1,31,0.72,Moong(Green Gram)
Bihar,MADHUBANI,2011,Autum     ,246,1.1,0.69,32,3.1,31,0.72,Moong(Green Gram)
Bihar,MADHUBANI,2012,Autum     ,246,28,0.71,32,1.1,32,0.69,Moong(Green Gram)
Bihar,MADHUBANI,2012,Autum     ,5424,28,0.71,32,1.1,32,0.69,Moong(Green Gram)
Bihar,MADHUBANI,2013,Autum     ,281,0,0.51,30,28,32,0.71,Moong(Green Gram)
Bihar,MADHUBANI,2013,Winter       ,4952,0,0.65,26,0,27,0.71,Moong(Green Gram)
Bihar,MADHUBANI,2014,Autum     ,102,0,0.66,30,0,30,0.51,Moong(Green Gram)
Bihar,MADHUBANI,2014,Autum     ,5289,0,0.66,30,0,30,0.51,Moong(Green Gram)
Bihar,MUNGER,2008,Autum     ,149,0,0.73,31,,,,Moong(Green Gram)
Bihar,MUNGER,2008,Winter       ,183,0,0.96,25,,,,Moong(Green Gram)
Bihar,MUNGER,2009,Autum     ,333,9.3,0.73,30,0,31,0.73,Moong(Green Gram)
Bihar,MUNGER,2009,Autum     ,107,9.3,0.73,30,0,31,0.73,Moong(Green Gram)
Bihar,MUNGER,2010,Autum     ,184,6.5,0.69,32,9.3,30,0.73,Moong(Green Gram)
Bihar,MUNGER,2010,Autum     ,125,6.5,0.69,32,9.3,30,0.73,Moong(Green Gram)
Bihar,MUNGER,2011,Autum     ,101,4.4,0.77,31,6.5,32,0.69,Moong(Green Gram)
Bihar,MUNGER,2011,Autum     ,125,4.4,0.77,31,6.5,32,0.69,Moong(Green Gram)
Bihar,MUNGER,2012,Autum     ,130,21,0.75,30,4.4,31,0.77,Moong(Green Gram)
Bihar,MUNGER,2012,Autum     ,125,21,0.75,30,4.4,31,0.77,Moong(Green Gram)
Bihar,MUNGER,2013,Autum     ,69,7.4,0.72,30,21,30,0.75,Moong(Green Gram)
Bihar,MUNGER,2013,Autum     ,108,7.4,0.72,30,21,30,0.75,Moong(Green Gram)
Bihar,MUNGER,2014,Autum     ,92,7.4,0.64,31,7.4,30,0.72,Moong(Green Gram)
Bihar,MUNGER,2014,Autum     ,108,7.4,0.64,31,7.4,30,0.72,Moong(Green Gram)
Bihar,MUZAFFARPUR,2008,Autum     ,30,1.4,0.65,33,,,,Moong(Green Gram)
Bihar,MUZAFFARPUR,2008,Autum     ,24110,1.4,0.65,33,,,,Moong(Green Gram)
Bihar,MUZAFFARPUR,2009,Autum     ,24262,9.5,0.78,32,1.4,33,0.65,Moong(Green Gram)
Bihar,MUZAFFARPUR,2009,Winter       ,24262,2.9,0.97,25,0.1,33,0.64,Moong(Green Gram)
Bihar,MUZAFFARPUR,2010,Autum     ,23438,2.2,0.64,31,9.5,32,0.78,Moong(Green Gram)
Bihar,MUZAFFARPUR,2011,Autum     ,23632,2.2,0.65,30,2.2,31,0.64,Moong(Green Gram)
Bihar,MUZAFFARPUR,2012,Autum     ,23418,48,0.74,30,2.2,30,0.65,Moong(Green Gram)
Bihar,MUZAFFARPUR,2013,Winter       ,24943,0,0.57,25,0.1,24,0.64,Moong(Green Gram)
Bihar,MUZAFFARPUR,2014,Winter       ,24487,0,0.65,25,0,25,0.57,Moong(Green Gram)
Bihar,NAWADA,2008,Autum     ,120,0.2,0.72,32,,,,Moong(Green Gram)
Bihar,NAWADA,2008,Winter       ,1049,0,0.94,25,,,,Moong(Green Gram)
Bihar,NAWADA,2009,Autum     ,60,13,0.76,30,0.2,32,0.72,Moong(Green Gram)
Bihar,NAWADA,2009,Winter       ,1486,0,0.82,26,0,25,0.94,Moong(Green Gram)
Bihar,NAWADA,2010,Autum     ,68,0.7,0.64,31,13,30,0.76,Moong(Green Gram)
Bihar,NAWADA,2010,Autum     ,1605,0.1,0.76,26,0,26,0.82,Moong(Green Gram)
Bihar,NAWADA,2011,Autum     ,259,2.2,0.64,32,0.7,31,0.64,Moong(Green Gram)
Bihar,NAWADA,2011,Winter       ,1546,0.2,0.8,25,0.1,26,0.76,Moong(Green Gram)
Bihar,NAWADA,2012,Autum     ,250,32,0.72,32,2.2,32,0.64,Moong(Green Gram)
Bihar,NAWADA,2012,Winter       ,1636,0.2,0.67,26,0.2,25,0.8,Moong(Green Gram)
Bihar,NAWADA,2013,Autum     ,796,2.4,0.54,30,32,32,0.72,Moong(Green Gram)
Bihar,NAWADA,2013,Winter       ,1698,0.4,0.78,25,0.2,26,0.67,Moong(Green Gram)
Bihar,NAWADA,2014,Autum     ,294,1.2,0.58,31,2.4,30,0.54,Moong(Green Gram)
Bihar,NAWADA,2014,Winter       ,1689,0,0.6,26,0.4,25,0.78,Moong(Green Gram)
Bihar,PATNA,2008,Autum     ,6,0.8,0.61,34,,,,Moong(Green Gram)
Bihar,PATNA,2008,Autum     ,54,0,0.97,25,,,,Moong(Green Gram)
Bihar,PATNA,2009,Autum     ,109,13,0.74,34,0.8,34,0.61,Moong(Green Gram)
Bihar,PATNA,2009,Autum     ,4,13,0.74,34,0.8,34,0.61,Moong(Green Gram)
Bihar,PATNA,2010,Winter       ,154,2.6,0.77,25,0.1,26,0.84,Moong(Green Gram)
Bihar,PATNA,2011,Winter       ,234,0.1,0.71,26,2.6,25,0.77,Moong(Green Gram)
Bihar,PATNA,2012,Autum     ,196,38,0.79,30,6.6,32,0.62,Moong(Green Gram)
Bihar,PATNA,2013,Autum     ,194,0,0.46,33,38,30,0.79,Moong(Green Gram)
Bihar,PATNA,2014,Autum     ,208,0,0.55,26,0,26,0.51,Moong(Green Gram)
Bihar,PURNIA,2008,Autum     ,614,0.1,0.64,33,,,,Moong(Green Gram)
Bihar,PURNIA,2008,Autum     ,6461,0.1,0.64,33,,,,Moong(Green Gram)
Bihar,PURNIA,2009,Autum     ,5152,9.4,0.83,32,0.1,33,0.64,Moong(Green Gram)
Bihar,PURNIA,2009,Autum     ,823,9.4,0.83,32,0.1,33,0.64,Moong(Green Gram)
Bihar,PURNIA,2010,Autum     ,5006,6.1,0.62,34,9.4,32,0.83,Moong(Green Gram)
Bihar,PURNIA,2010,Autum     ,812,6.1,0.62,34,9.4,32,0.83,Moong(Green Gram)
Bihar,PURNIA,2011,Autum     ,3816,7.3,0.73,31,6.1,34,0.62,Moong(Green Gram)
Bihar,PURNIA,2011,Autum     ,599,7.3,0.73,31,6.1,34,0.62,Moong(Green Gram)
Bihar,PURNIA,2012,Autum     ,495,6.7,0.67,30,7.3,31,0.73,Moong(Green Gram)
Bihar,PURNIA,2012,Winter       ,3747,0,0.69,24,0.1,25,0.71,Moong(Green Gram)
Bihar,PURNIA,2013,Autum     ,4459,15,0.74,30,6.7,30,0.67,Moong(Green Gram)
Bihar,PURNIA,2013,Autum     ,519,15,0.74,30,6.7,30,0.67,Moong(Green Gram)
Bihar,PURNIA,2014,Autum     ,4424,30,0.76,30,15,30,0.74,Moong(Green Gram)
Bihar,PURNIA,2014,Autum     ,379,30,0.76,30,15,30,0.74,Moong(Green Gram)
Bihar,SAHARSA,2008,Winter       ,17937,0,0.97,24,,,,Moong(Green Gram)
Bihar,SAHARSA,2009,Autum     ,14608,11,0.82,31,1.2,33,0.64,Moong(Green Gram)
Bihar,SAHARSA,2010,Winter       ,14649,3.4,0.8,27,6.3,34,0.74,Moong(Green Gram)
Bihar,SAHARSA,2011,Winter       ,14629,0.1,0.74,25,3.4,27,0.8,Moong(Green Gram)
Bihar,SAHARSA,2012,Autum     ,13665,9.8,0.72,30,3.7,31,0.77,Moong(Green Gram)
Bihar,SAHARSA,2012,Autum     ,8,9.8,0.72,30,3.7,31,0.77,Moong(Green Gram)
Bihar,SAHARSA,2013,Autum     ,8,14,0.7,30,9.8,30,0.72,Moong(Green Gram)
Bihar,SAHARSA,2013,Autum     ,14404,0,0.66,26,0,25,0.63,Moong(Green Gram)
Bihar,SAHARSA,2014,Autum     ,21,23,0.7,35,14,30,0.7,Moong(Green Gram)
Bihar,SAHARSA,2014,Winter       ,19277,0,0.66,27,0,26,0.66,Moong(Green Gram)
Bihar,SAMASTIPUR,2008,Autum     ,379,1.2,0.63,33,,,,Moong(Green Gram)
Bihar,SAMASTIPUR,2008,Winter       ,12908,0,0.97,24,,,,Moong(Green Gram)
Bihar,SAMASTIPUR,2009,Autum     ,302,8.5,0.79,32,1.2,33,0.63,Moong(Green Gram)
Bihar,SAMASTIPUR,2009,Autum     ,11391,5.4,0.85,24,0,24,0.97,Moong(Green Gram)
Bihar,SAMASTIPUR,2010,Autum     ,386,2.3,0.65,32,8.5,32,0.79,Moong(Green Gram)
Bihar,SAMASTIPUR,2010,Winter       ,10017,2.1,0.71,26,5.4,24,0.85,Moong(Green Gram)
Bihar,SAMASTIPUR,2011,Autum     ,423,24,0.79,30,2.3,32,0.65,Moong(Green Gram)
Bihar,SAMASTIPUR,2011,Winter       ,11439,0,0.75,25,2.1,26,0.71,Moong(Green Gram)
Bihar,SAMASTIPUR,2012,Autum     ,206,0.1,0.71,35,24,30,0.79,Moong(Green Gram)
Bihar,SAMASTIPUR,2012,Autum     ,11439,0.1,0.71,35,24,30,0.79,Moong(Green Gram)
Bihar,SAMASTIPUR,2013,Autum     ,12923,6.6,0.61,33,0.1,35,0.71,Moong(Green Gram)
Bihar,SAMASTIPUR,2013,Autum     ,131,6.6,0.61,33,0.1,35,0.71,Moong(Green Gram)
Bihar,SAMASTIPUR,2014,Autum     ,294,14,0.61,30,6.6,33,0.61,Moong(Green Gram)
Bihar,SAMASTIPUR,2014,Autum     ,11023,14,0.61,30,6.6,33,0.61,Moong(Green Gram)
Bihar,SARAN,2008,Autum     ,41,5.2,0.75,30,,,,Moong(Green Gram)
Bihar,SARAN,2008,Autum     ,3009,5.2,0.75,30,,,,Moong(Green Gram)
Bihar,SARAN,2009,Autum     ,23,17,0.84,32,5.2,30,0.75,Moong(Green Gram)
Bihar,SARAN,2009,Autum     ,2501,17,0.84,32,5.2,30,0.75,Moong(Green Gram)
Bihar,SARAN,2011,Autum     ,2398,2.9,0.74,31,5.8,34,0.81,Moong(Green Gram)
Bihar,SARAN,2011,Autum     ,7,2.9,0.74,31,5.8,34,0.81,Moong(Green Gram)
Bihar,SARAN,2011,Winter       ,2507,1.9,0.79,24,0.3,26,0.76,Moong(Green Gram)
Bihar,SARAN,2012,Winter       ,2507,1.3,0.71,25,1.9,24,0.79,Moong(Green Gram)
Bihar,SARAN,2013,Autum     ,1749,0,0.66,30,11,32,0.74,Moong(Green Gram)
Bihar,SARAN,2014,Autum     ,3,8,0.64,31,0,30,0.66,Moong(Green Gram)
Bihar,SARAN,2014,Winter       ,2027,24,0.85,25,2.1,25,0.82,Moong(Green Gram)
Bihar,SHEOHAR,2008,Winter       ,891,0,0.96,25,,,,Moong(Green Gram)
Bihar,SHEOHAR,2009,Autum     ,36,6.3,0.78,33,2.3,33,0.65,Moong(Green Gram)
Bihar,SHEOHAR,2009,Autum     ,722,2.8,0.86,25,0,25,0.96,Moong(Green Gram)
Bihar,SHEOHAR,2010,Autum     ,90,2.4,0.64,31,6.3,33,0.78,Moong(Green Gram)
Bihar,SHEOHAR,2010,Winter       ,974,6.3,0.83,25,2.8,25,0.86,Moong(Green Gram)
Bihar,SHEOHAR,2011,Autum     ,95,3.1,0.68,30,2.4,31,0.64,Moong(Green Gram)
Bihar,SHEOHAR,2011,Winter       ,871,0,0.76,25,6.3,25,0.83,Moong(Green Gram)
Bihar,SHEOHAR,2012,Autum     ,99,68,0.71,30,3.1,30,0.68,Moong(Green Gram)
Bihar,SHEOHAR,2012,Winter       ,916,0.2,0.7,26,0,25,0.76,Moong(Green Gram)
Bihar,SHEOHAR,2013,Autum     ,89,0.1,0.49,30,68,30,0.71,Moong(Green Gram)
Bihar,SHEOHAR,2013,Autum     ,997,0.1,0.49,30,68,30,0.71,Moong(Green Gram)
Bihar,SHEOHAR,2014,Autum     ,81,22,0.64,31,0.1,30,0.49,Moong(Green Gram)
Bihar,SHEOHAR,2014,Autum     ,928,22,0.64,31,0.1,30,0.49,Moong(Green Gram)
Bihar,SITAMARHI,2008,Autum     ,4792,6.3,0.73,35,,,,Moong(Green Gram)
Bihar,SITAMARHI,2008,Autum     ,231,6.3,0.73,35,,,,Moong(Green Gram)
Bihar,SITAMARHI,2009,Autum     ,193,2.4,0.64,33,6.3,35,0.73,Moong(Green Gram)
Bihar,SITAMARHI,2009,Winter       ,5284,2.8,0.86,25,0,25,0.96,Moong(Green Gram)
Bihar,SITAMARHI,2010,Autum     ,4931,2.4,0.68,31,2.4,33,0.64,Moong(Green Gram)
Bihar,SITAMARHI,2010,Autum     ,226,2.4,0.68,31,2.4,33,0.64,Moong(Green Gram)
Bihar,SITAMARHI,2011,Autum     ,120,3.1,0.68,34,2.4,31,0.68,Moong(Green Gram)
Bihar,SITAMARHI,2011,Winter       ,5095,0,0.76,24,6.3,25,0.83,Moong(Green Gram)
Bihar,SITAMARHI,2012,Autum     ,84,68,0.78,30,3.1,34,0.68,Moong(Green Gram)
Bihar,SITAMARHI,2012,Winter       ,5095,0.2,0.7,22,0,24,0.76,Moong(Green Gram)
Bihar,SITAMARHI,2013,Autum     ,3970,0.1,0.49,31,68,30,0.78,Moong(Green Gram)
Bihar,SITAMARHI,2013,Autum     ,22,0.1,0.49,31,68,30,0.78,Moong(Green Gram)
Bihar,SITAMARHI,2014,Autum     ,3422,22,0.64,30,0.1,31,0.49,Moong(Green Gram)
Bihar,SIWAN,2008,Winter       ,1573,0.1,0.95,25,,,,Moong(Green Gram)
Bihar,SIWAN,2009,Autum     ,4,19,0.7,33,,,,Moong(Green Gram)
Bihar,SIWAN,2009,Autum     ,1350,19,0.7,33,,,,Moong(Green Gram)
Bihar,SIWAN,2010,Winter       ,1091,2.8,0.73,25,,,,Moong(Green Gram)
Bihar,SIWAN,2011,Autum     ,1,0.6,0.6,33,,,,Moong(Green Gram)
Bihar,SIWAN,2011,Winter       ,1264,0,0.74,24,,,,Moong(Green Gram)
Bihar,SIWAN,2012,Autum     ,945,33,0.81,30,,,,Moong(Green Gram)
Bihar,SIWAN,2012,Autum     ,17,33,0.81,30,,,,Moong(Green Gram)
Bihar,SIWAN,2013,Autum     ,17,0.3,0.42,30,,,,Moong(Green Gram)
Bihar,SIWAN,2013,Winter       ,968,0,0.6,23,,,,Moong(Green Gram)
Bihar,SIWAN,2014,Autum     ,16,17,0.61,32,,,,Moong(Green Gram)
Bihar,SIWAN,2014,Winter       ,928,0,0.5,22,,,,Moong(Green Gram)
Gujarat,DOHAD,2008,Autum     ,1300,1,0.79,29,,,,Moong(Green Gram)
Gujarat,DOHAD,2009,Autum     ,700,0.02,0.56,35,1,29,0.79,Moong(Green Gram)
Gujarat,DOHAD,2010,Autum     ,500,19,0.77,30,0.02,35,0.56,Moong(Green Gram)
Gujarat,DOHAD,2010,Autum     ,1600,17,0.74,34,19,30,0.77,Moong(Green Gram)
Gujarat,DOHAD,2011,Autum     ,600,17,0.74,34,19,30,0.77,Moong(Green Gram)
Gujarat,DOHAD,2011,Autum     ,2100,0.3,0.75,31,17,34,0.74,Moong(Green Gram)
Gujarat,DOHAD,2012,Autum     ,500,0.3,0.75,31,17,34,0.74,Moong(Green Gram)
Gujarat,DOHAD,2013,Autum     ,3800,0.5,0.71,30,0.3,31,0.75,Moong(Green Gram)
Gujarat,DOHAD,2013,Autum     ,600,0.5,0.71,30,0.3,31,0.75,Moong(Green Gram)
Gujarat,DOHAD,2013,Autum     ,400,0.5,0.71,30,0.3,31,0.75,Moong(Green Gram)
Gujarat,DOHAD,2013,Winter       ,100,1.3,0.78,25,0,24,0.39,Moong(Green Gram)
Gujarat,DOHAD,2014,Autum     ,700,0.2,0.56,30,0.5,30,0.71,Moong(Green Gram)
Gujarat,DOHAD,2014,Winter       ,1200,0,0.34,23,1.3,25,0.78,Moong(Green Gram)
Karnataka,DHARWAD,2008,Autum     ,13548,1,0.98,25,,,,Moong(Green Gram)
Karnataka,DHARWAD,2008,Winter       ,2414,3.6,0.99,22,,,,Moong(Green Gram)
Karnataka,DHARWAD,2009,Autum     ,28530,27,0.97,23,1,25,0.98,Moong(Green Gram)
Karnataka,DHARWAD,2009,Winter       ,2770,2.3,0.86,22,3.6,22,0.99,Moong(Green Gram)
Karnataka,DHARWAD,2010,Autum     ,23193,22,0.97,34,27,23,0.97,Moong(Green Gram)
Karnataka,DHARWAD,2010,Winter       ,3157,3.9,0.99,24,2.3,22,0.86,Moong(Green Gram)
Karnataka,DHARWAD,2011,Autum     ,19809,2.6,0.9,30,22,34,0.97,Moong(Green Gram)
Karnataka,DHARWAD,2011,Winter       ,2760,11,0.91,23,3.9,24,0.99,Moong(Green Gram)
Karnataka,DHARWAD,2012,Autum     ,2523,3.7,0.86,31,2.6,30,0.9,Moong(Green Gram)
Karnataka,DHARWAD,2012,Winter       ,2093,4.1,0.78,25,11,23,0.91,Moong(Green Gram)
Karnataka,DHARWAD,2013,Autum     ,23676,3.2,0.82,30,3.7,31,0.86,Moong(Green Gram)
Karnataka,DHARWAD,2013,Winter       ,1912,1.1,0.83,25,4.1,25,0.78,Moong(Green Gram)
Karnataka,DHARWAD,2014,Autum     ,28788,3.1,0.88,32,3.2,30,0.82,Moong(Green Gram)
Karnataka,DHARWAD,2014,Winter       ,2029,5.4,0.83,24,1.1,25,0.83,Moong(Green Gram)
Madhya Pradesh,ALIRAJPUR,2009,Autum     ,1292,0.2,0.56,30,7,25,0.88,Moong(Green Gram)
Madhya Pradesh,ALIRAJPUR,2009,Winter       ,58,0,0.61,25,1.4,23,0.96,Moong(Green Gram)
Madhya Pradesh,ALIRAJPUR,2010,Autum     ,1672,19,0.77,32,0.2,30,0.56,Moong(Green Gram)
Madhya Pradesh,ALIRAJPUR,2010,Winter       ,92,0,0.54,24,0,25,0.61,Moong(Green Gram)
Madhya Pradesh,ALIRAJPUR,2011,Autum     ,1501,17,0.74,34,19,32,0.77,Moong(Green Gram)
Madhya Pradesh,ALIRAJPUR,2011,Winter       ,51,0,0.41,25,0,24,0.54,Moong(Green Gram)
Madhya Pradesh,ALIRAJPUR,2012,Autum     ,1379,3,0.75,35,17,34,0.74,Moong(Green Gram)
Madhya Pradesh,ALIRAJPUR,2012,Winter       ,88,0,0.39,26,0,25,0.41,Moong(Green Gram)
Madhya Pradesh,ALIRAJPUR,2013,Autum     ,1371,0.5,0.71,32,3,35,0.75,Moong(Green Gram)
Madhya Pradesh,ALIRAJPUR,2013,Winter       ,292,1.3,0.78,22,0,26,0.39,Moong(Green Gram)
Madhya Pradesh,ANUPPUR,2009,Autum     ,7,0.8,0.72,29,14,30,0.75,Moong(Green Gram)
Madhya Pradesh,ANUPPUR,2010,Autum     ,3,0.1,0.95,34,0.8,29,0.72,Moong(Green Gram)
Madhya Pradesh,ANUPPUR,2011,Autum     ,20,0.1,0.85,35,0.1,34,0.95,Moong(Green Gram)
Madhya Pradesh,ANUPPUR,2012,Autum     ,42,0.4,0.75,32,0.1,35,0.85,Moong(Green Gram)
Madhya Pradesh,ANUPPUR,2013,Autum     ,45,0.1,0.87,30,0.4,32,0.75,Moong(Green Gram)
Nagaland,KOHIMA,2008,Autum     ,30,2,0.8,26,,,,Moong(Green Gram)
Nagaland,KOHIMA,2009,Autum     ,60,107,0.95,24,2,26,0.8,Moong(Green Gram)
Nagaland,KOHIMA,2010,Autum     ,10,14,0.91,24,107,24,0.95,Moong(Green Gram)
Nagaland,KOHIMA,2013,Autum     ,20,7.6,0.91,26,11,27,0.92,Moong(Green Gram)
Nagaland,KOHIMA,2014,Autum     ,20,3.9,0.85,30,7.6,26,0.91,Moong(Green Gram)
Nagaland,MOKOKCHUNG,2008,Autum     ,40,0.1,0.82,35,,,,Moong(Green Gram)
Nagaland,MOKOKCHUNG,2009,Autum     ,50,22,0.97,28,0.1,35,0.82,Moong(Green Gram)
Nagaland,MOKOKCHUNG,2010,Autum     ,20,11,0.83,30,22,28,0.97,Moong(Green Gram)
Nagaland,MOKOKCHUNG,2013,Autum     ,30,16,0.91,31,13,30,0.8,Moong(Green Gram)
Nagaland,MOKOKCHUNG,2014,Autum     ,40,7.6,0.8,33,16,31,0.91,Moong(Green Gram)
Nagaland,MON,2008,Autum     ,40,0,0.52,35,,,,Moong(Green Gram)
Nagaland,MON,2009,Autum     ,50,11,0.9,29,0,35,0.52,Moong(Green Gram)
Nagaland,MON,2010,Autum     ,20,15,0.83,30,11,29,0.9,Moong(Green Gram)
Nagaland,MON,2013,Autum     ,30,13,0.92,33,3,30,0.74,Moong(Green Gram)
Nagaland,MON,2014,Autum     ,30,4,0.78,31,13,33,0.92,Moong(Green Gram)
Puducherry,PONDICHERRY,2008,Autum     ,5,0.2,0.56,32,,,,Moong(Green Gram)
Puducherry,PONDICHERRY,2009,Winter       ,2,6,0.74,24,3,25,0.86,Moong(Green Gram)
Puducherry,PONDICHERRY,2009,Winter       ,7,6,0.74,24,3,25,0.86,Moong(Green Gram)
Puducherry,PONDICHERRY,2010,Autum     ,1,5,0.72,32,13,31,0.71,Moong(Green Gram)
Puducherry,PONDICHERRY,2010,Winter       ,2,7,0.74,25,6,24,0.74,Moong(Green Gram)
Puducherry,PONDICHERRY,2010,Winter       ,29,7,0.74,25,6,24,0.74,Moong(Green Gram)
Puducherry,PONDICHERRY,2011,Autum     ,1,1.4,0.63,33,5,32,0.72,Moong(Green Gram)
Puducherry,PONDICHERRY,2011,Winter       ,1,0.5,0.71,22,7,25,0.74,Moong(Green Gram)
Puducherry,PONDICHERRY,2012,Winter       ,1,21,0.73,25,0.5,22,0.71,Moong(Green Gram)
Puducherry,PONDICHERRY,2012,Winter       ,1,21,0.73,25,0.5,22,0.71,Moong(Green Gram)
Puducherry,PONDICHERRY,2013,Winter       ,86,21,0.73,26,21,25,0.73,Moong(Green Gram)
Puducherry,PONDICHERRY,2014,Winter       ,107,14,0.74,27,21,26,0.73,Moong(Green Gram)
Andhra Pradesh,ANANTAPUR,2008,Autum     ,30306,0,0.41,33,,,,Rice
Andhra Pradesh,ANANTAPUR,2008,Winter       ,18416,0.2,0.94,24,,,,Rice
Andhra Pradesh,ANANTAPUR,2009,Autum     ,32226,1.1,0.6,30,0,33,0.41,Rice
Andhra Pradesh,ANANTAPUR,2009,Winter       ,19428,18,0.72,27,0.2,24,0.94,Rice
Andhra Pradesh,ANANTAPUR,2010,Autum     ,34973,22,0.51,32,1.1,30,0.6,Rice
Andhra Pradesh,ANANTAPUR,2010,Winter       ,24828,1.4,0.73,28,18,27,0.72,Rice
Andhra Pradesh,ANANTAPUR,2011,Autum     ,37720,0.7,0.7,27,22,32,0.51,Rice
Andhra Pradesh,ANANTAPUR,2011,Winter       ,10948,9.6,0.69,25,1.4,28,0.73,Rice
Andhra Pradesh,ANANTAPUR,2012,Autum     ,22056,0.4,0.67,28,0.7,27,4.7,Rice
Andhra Pradesh,ANANTAPUR,2012,Winter       ,6998,0,0.64,25,0.7,27,0.7,Rice
Andhra Pradesh,ANANTAPUR,2013,Autum     ,28114,2.8,0.69,27,0.4,28,0.67,Rice
Andhra Pradesh,ANANTAPUR,2013,Winter       ,12283,0.1,0.69,25,0,25,0.64,Rice
Andhra Pradesh,ANANTAPUR,2014,Autum     ,22658,0.5,0.68,28,2.8,27,0.69,Rice
Andhra Pradesh,ANANTAPUR,2014,Winter       ,6553,6.3,0.65,25,0.1,25,0.69,Rice
Andhra Pradesh,CHITTOOR,2008,Autum     ,17596,0.1,0.43,32,,,,Rice
Andhra Pradesh,CHITTOOR,2008,Winter       ,37927,0.2,0.98,22,,,,Rice
Andhra Pradesh,CHITTOOR,2009,Autum     ,19758,2.3,0.76,29,0.1,32,0.43,Rice
Andhra Pradesh,CHITTOOR,2009,Winter       ,35155,19,0.84,25,0.2,22,0.98,Rice
Andhra Pradesh,CHITTOOR,2010,Autum     ,18019,15,0.8,30,2.3,29,0.76,Rice
Andhra Pradesh,CHITTOOR,2010,Winter       ,43558,0.1,0.69,26,19,25,0.84,Rice
Andhra Pradesh,CHITTOOR,2011,Autum     ,17342,0.3,0.54,30,15,30,0.8,Rice
Andhra Pradesh,CHITTOOR,2011,Winter       ,33764,3.3,0.77,25,0.1,26,0.69,Rice
Andhra Pradesh,CHITTOOR,2012,Autum     ,12952,2.3,0.5,31,0.3,30,0.54,Rice
